"id","subc_id","elev_min","elev_max","elev_mean","elev_sd","flowpos_min","flowpos_max","flowpos_mean","flowpos_sd","outlet_dist_dw_basin_min","outlet_dist_dw_basin_max","outlet_dist_dw_basin_mean","outlet_dist_dw_basin_sd","outlet_dist_dw_scatch_min","outlet_dist_dw_scatch_max","outlet_dist_dw_scatch_mean","outlet_dist_dw_scatch_sd","channel_dist_up_seg_min","channel_dist_up_seg_max","channel_dist_up_seg_mean","channel_dist_up_seg_sd","strahler"
4058554854,507407351,36.1,38.7,37.3609,0.7511,0.0053,9.9247,2.1145,4.0018,364721,365161,364951.4,118.2778,0,440,230.6957,118.16,57,440,243.2,132.3018,4
4058467829,507048687,28.5,30.6,29.3909,0.6914,0.0052,2510.7449,798.8605,1169.4043,307619,308065,307879.5,131.0981,0,446,260.3636,131.2546,56,446,254.7143,135.6042,8
4058597777,507018243,32.8,41.1,34.6195,2.0406,0.0052,1.3666,0.1819,0.3792,326269,327630,326988.38,368.9157,0,1361,719.8052,368.9189,108,610,373.7778,161.5479,2
4058597671,507357512,29.7,38.9,31.5231,3.1401,0.0054,10.9847,2.1747,3.7306,401092,401692,401355.94,178.3672,0,600,264.3846,178.2947,57,166,111.5,54.5,4
4058471830,506776073,60.8,75.8,65.2769,4.4778,0.0051,15.8009,2.1824,5.0883,414229,415063,414629.38,181.501,0,835,400.4923,181.5128,108,726,412.7143,204.3014,4
4058511677,506855975,50.2,66.2,57.96,5.5545,0.0052,938.3015,140.754,335.0283,396386,397023,396698.1,199.8201,0,638,312.4,199.9293,108,309,206,82.134,7
4058511680,506829760,51.1,64.1,57.7321,4.2396,0.0052,430.8824,92.3249,176.7701,334539,335087,334838.53,140.596,0,548,299.25,140.6631,56,387,221.5,118.8146,6
4058592131,506338617,1,2.6,1.7,0.569,0.005,102.1501,28.8236,43.1821,35399,35778,35608.332,93.5477,0,379,209.7143,93.6428,54,379,199,106.8285,5
4058538989,506249300,32.5,49,37.1243,4.0272,0.005,11.353,2.3409,4.4019,115346,116028,115682.65,174.2203,0,683,336.8649,174.3504,54,590,299,181.0178,4
4058612881,506261292,11,24.5,15.8734,4.2628,0.005,90.6155,12.8133,30.9674,58979,59916,59441.797,241.8027,0,937,462.9063,241.7967,54,591,322.5556,158.1793,5
4058586975,506358944,1.2,5.1,2.0466,1.0376,0.005,135.2144,32.8639,52.5365,53416,54525,53978.1,287.6331,0,1109,562,287.5277,108,1001,545.6,285.418,6
4058540021,506380897,9.2,13.3,11.05,1.4637,0.0051,52.4965,13.1306,22.7279,65889,66089,65988.75,70.9097,0,200,100.25,70.9097,108,108,108,0,6
4058542927,506380396,11.6,14.9,13.3929,0.991,0.005,10.999,3.1205,4.9234,67842,68219,68042.29,104.7865,0,377,200.2143,104.6758,108,324,229.25,79.9105,4
4058612844,506310688,3.3,15.1,9.0333,3.7488,0.005,53.1135,11.8019,22.065,76067,76496,76335.945,107.8041,0,430,269.2222,107.9535,107,415,264.75,115.3394,5
4058630044,506331871,8.7,11.9,9.972,0.9489,0.005,98.0799,15.0033,34.236,75203,75980,75609.98,186.8355,0,777,406.86,186.9041,107,684,386.7143,189.4607,5
4058543021,506403829,9.8,12.5,10.9286,0.7708,0.005,281.5853,59.585,114.0822,74014,74593,74317.14,148.0998,0,579,303.2143,148.0413,108,434,279.5,114.7893,6
4058620936,506402537,9.8,13.4,11.4455,1.2041,0.005,276.5434,68.4766,112.8678,74933,75636,75222.91,165.6095,0,704,290.2727,165.5462,108,488,279,121.3802,6
4058539840,506532136,11,15.7,14.0821,1.8113,0.0051,24.2074,5.9712,10.3277,36706,37288,37017.535,159.2613,0,582,311.5357,159.2613,108,491,288.1429,129.7596,4
4058612817,506451745,11.7,19.4,14.2522,1.9146,0.0051,68.2489,12.0293,23.5662,74790,75871,75360.78,279.8693,0,1081,570.8986,279.8798,108,918,502.4,250.218,5
4058612984,506433795,5.3,7.9,6.5481,0.6232,0.0051,17.2914,3.7748,6.9169,62092,62528,62344.332,122.2732,0,436,252.3333,122.2732,108,434,253.3333,107.3928,4
4058538970,506544827,5.2,16.8,10.8368,4.1002,0.0051,42.6827,4.4862,13.0462,27569,28487,28043.947,293.3844,0,918,474.8684,293.3085,108,379,230.25,103.9889,4
4058516045,507474203,65.9,70.3,67.15,1.372,0.0053,1003.6425,301.0928,459.9055,273840,274115,273993,89.0842,0,275,153,89.0842,109,223,166,46.5403,7
4058623044,507152475,33.3,36.9,35.2684,1.0578,0.0052,333.8957,52.7262,121.7411,187821,188404,188143.05,173.907,0,583,322.0526,173.907,109,294,201.3333,75.5263,6
4058520014,506616117,3,23.6,10.1214,5.7039,0.0051,129.1363,17.4448,43.098,15404,16110,15770.452,181.3101,0,706,366.4524,181.3101,108,540,324,152.7351,5
4058516024,506612601,3,33,11.4929,9.3029,0.0051,130.2698,15.4922,42.081,14696,15731,15154.19,287.0379,0,1035,458.6667,287.0134,108,382,239.8,101.5153,5
4058538849,506421927,3.1,5.1,3.7333,0.571,0.0051,649.5072,184.5175,274.0472,62234,62743,62495.715,136.0169,0,509,261.4286,135.9802,108,416,261.75,113.7505,7
4058612929,506422776,2.9,4,3.36,0.4587,0.0054,649.8475,129.9856,259.931,62127,62327,62217.6,66.0109,0,200,91.2,65.9557,108,108,108,0,7
4058538856,506434057,1.9,11.4,4.824,2.8151,0.0081,53.1337,12.6533,21.2939,49945,50546,50235.44,139.3287,0,601,290.64,139.407,93,479,284.4,137.5131,5
4058539811,506423614,6,14.4,7.7,2.6405,0.0051,30.7561,10.079,13.2239,54234,54449,54359.875,68.7121,0,215,126.25,68.5141,108,162,135,27,4
4058621002,506483807,0.6,1.4,1.0059,0.2253,0.0051,5.696,0.9915,2.1195,14768,15527,15207.098,191.4348,0,759,439.1176,191.4103,108,706,403.7778,188.6288,4
4058542859,506511075,0.6,3,1.3673,0.6057,0.0051,198.9814,53.0925,87.0789,4351,5478,4919.691,299.4431,0,1127,568.3455,299.4716,108,1072,550.2143,285.207,5
4058620975,506423314,1,3.5,1.7167,0.6576,0.0051,131.3361,36.4707,58.7844,30925,31304,31109.834,103.5612,0,379,185.2778,103.4273,108,379,227.6,93.3951,5
4058558974,506568041,1.8,3.4,2.325,0.6457,0.0051,1.6733,0.4411,0.7112,9437,9761,9651.125,106.2243,0,324,214.125,106.2243,108,163,135.5,27.5,3
4058602026,506716187,18.9,24,20.9429,1.9733,0.0052,303.0651,86.2525,136.3612,118684,118900,118813,78.5384,0,216,129.2857,78.5343,108,164,136,28,6
4058516061,506824889,7.7,12.4,9.0905,1.3323,0.0052,62.7867,17.9692,28.2564,62860,63300,63124.81,126.358,0,440,264.9524,126.2124,56,440,256.6667,139.9127,5
4058602064,506849627,12,14.6,13.4645,0.7296,0.0052,915.0121,180.5755,364.1265,72670,74082,73364.09,377.4674,0,1412,694.2105,377.4598,56,1100,530.6667,315.9938,7
4058587042,506296252,0.5,1.6,0.9478,0.3133,0.005,12.5504,2.7255,5.1538,11603,12139,11880.131,159.1869,0,537,277.6957,159.4647,107,537,322.2,152.0282,4
4058620814,506270805,2.7,9.9,5.3829,2.0885,0.005,93.1342,13.8197,32.5768,20952,21768,21369.61,220.1355,0,816,417.7561,220.1712,54,377,233.1667,106.208,5
4058536889,506330223,0.9,1.9,1.28,0.3709,0.005,11.2258,4.4856,5.4851,70749,70857,70824.2,42.9017,0,109,75.4,43.0562,54,109,81.5,27.5,3
4058587030,506472307,6.7,35.4,19.3189,8.2717,0.0051,494.2222,93.4607,193.4582,58424,59875,59048,360.1206,0,1451,623.6486,360.1368,108,1033,577.7857,281.0435,6
4058536814,506293244,1.6,2.3,1.8692,0.2997,0.005,17.0544,3.5215,6.3354,37795,38118,37960.77,85.4231,0,322,165.2308,85.5454,107,215,161,54,4
4058612931,506362737,29.6,33.9,31.5444,1.426,0.0091,9.3713,2.0891,3.8803,44888,45197,45025.445,92.8285,0,309,137.2222,92.8521,93,200,146.5,53.5,3
4058539053,506312752,1.2,1.6,1.4,0.1414,0.0058,169.7996,48.4195,76.5464,91958,92173,92086.29,78.4342,0,215,128.2857,78.4342,107,162,134.5,27.5,5
4058543011,506259233,16.5,18.3,17.25,0.6727,0.005,50.623,18.8825,21.3438,84363,84655,84510.875,83.6024,0,293,148.25,83.791,107,293,200,75.9342,5
4058550665,507609533,70.9,77.1,73.0208,1.93,0.0053,41.672,6.0611,14.6213,294059,294976,294536.34,210.8871,0,918,478,210.8884,109,627,362.2857,168.7193,5
4058600077,507020898,22.9,34.6,27.1217,3.7178,0.0052,1317.1265,302.0248,534.7337,86059,86647,86371.56,133.7583,0,588,312.4783,133.7772,93,464,278.2,131.2393,7
4058459673,507250322,39.1,41.1,40.2064,0.5829,0.0052,133.4594,22.7036,50.1055,208446,209159,208853.23,169.314,0,713,407.5106,169.2021,109,661,384.75,186.8474,6
4058546683,507486372,52.4,69.9,57.0364,5.1144,0.0053,1087.0029,230.2899,343.1503,241252,241532,241409,84.825,0,280,157,84.825,57,228,142.5,63.7279,6
4058550755,507247852,39.1,40.7,39.8275,0.4533,0.0052,73.1376,11.7284,25.8704,204054,205129,204620.1,265.2981,0,1075,565.6471,265.3392,93,821,457,242.8811,5
4058602048,506905711,16,20,18.3,1.2742,0.0052,93.2961,16.4648,35.5497,48028,48300,48194.47,73.9898,0,273,166.8824,74.257,56,273,164.3333,88.5902,5
4058559036,506859919,3.5,5.4,4.4917,0.6601,0.0052,380.1169,94.9283,164.3833,39472,39692,39614.082,70.7136,0,220,142.4167,70.9172,56,272,164,88.1816,6
4058600031,506774889,1.4,3,1.855,0.3808,0.0051,8.2081,2.0685,3.3902,42310,42972,42654.5,175.8779,0,662,344.35,175.8814,108,606,336.7778,153.3861,3
4058600065,506819918,1.2,34.2,6.311,7.2091,0.0052,25.6543,4.9685,10.075,36448,37797,37107.805,377.8221,0,1349,660.3049,377.8595,56,1402,693.25,399.6179,4
4058600009,506762426,1.2,2.9,1.8442,0.3909,0.0051,415.1635,82.9877,165.9581,45764,47294,46573.906,398.2482,0,1530,810.0947,398.2741,108,1478,797,422.3737,6
4058520021,506772829,1.2,3.1,1.8792,0.5008,0.0051,438.575,84.874,167.4957,42307,43012,42626.293,181.3412,0,705,319.2917,181.3412,108,380,257.25,104.4447,6
4058500623,508971915,123.9,127.9,125.45,1.1694,0.0055,179.1384,21.6703,51.9937,662555,663088,662839.6,149.6403,0,533,284.6,149.5999,110,482,306.2,136.9225,4
4058493607,509206402,92.2,98.3,95.105,2.2033,0.0055,26712.934,5328.5483,9916.961,602088,602630,602361.44,158.9935,0,543,273.65,159.1161,110,289,199.5,66.6352,9
4058499625,508481097,287.5,323.7,295.3797,11.9303,0.0054,560.6166,120.0926,216.5833,590302,591318,590774.06,233.1836,0,1016,472.1563,233.1361,58,965,503.8462,273.0001,6
4058454649,507920627,74.5,79.4,76.5667,1.4992,0.0053,1380.5316,368.1379,610.4726,421704,421986,421854,71.783,0,282,150,71.783,58,282,157,82.8342,7
4058456638,507938709,68.8,79.3,73.52,3.3799,0.0053,10.765,3.2071,4.8775,411398,411657,411547.1,77.8658,0,260,149.4,77.9862,58,225,132.6667,69.3125,4
4058588605,509348778,85.5,86,85.688,0.1505,0.0055,149.4859,41.8479,67.0949,595418,595929,595683.8,146.9149,0,511,265.8,146.9149,60,520,282.8571,149.2567,5
